Purchase Order,Vendor,Receipt ID,Vendor Invoice ID,Item,Unit,SKU,Barcode,Vendor Item ID,Date,Cost/Unit,Total Quantity,Total Cost,Shipping&Handling,Taxes,Misc Costs,Total Costs,Correction ID,Delta,Remarks
2734,Susgrainable Health Foods Inc.,2451,1189,"Chocolate Chip Cookie, Susgrainable",,1-0000959,1E+11,,11/29/19,2,20,40,,,,,,,
2735,ULINE,,,,,,,,11/26/19,,288,526.8,43.76,28.53,0,72.29,,,
2735,ULINE,2437,6059159,,,,,,11/26/19,,288,526.8,,,,,,,
2735,ULINE,2437,6059159,16 oz Straight-Sided Glass Jar,,1-0000431,1E+11,S-17984M,11/26/19,2.15,72,154.8,,,,,,,
2735,ULINE,2437,6059159,8 oz Straight-Sided Glass Jar,,1-0000430,1E+11,S-17983M,11/26/19,1.6,72,115.2,,,,,,,
2735,ULINE,2437,6059159,4 oz Straight-Sided Glass Jar,,1-0000420,1E+11,S-17982M,11/26/19,1.3,48,62.4,,,,,,,
2735,ULINE,2437,6059159,32 oz Straight-Sided Glass Jar,,1-0000424,1E+11,S-19316M,11/26/19,2.7,48,129.6,,,,,,,
2735,ULINE,2437,6059159,6 oz Straight-Sided Glass Jar,,1-0000421,1E+11,S-15847M,11/26/19,1.35,48,64.8,,,,,,,
2736,Amoda Tea & Wellness Inc.,,,,,,,,11/26/19,,1.1,60.5,0,0,0,0,,,
2736,Amoda Tea & Wellness Inc.,2439,1388,,,,,,11/26/19,,1.1,60.5,,,,,,,
2736,Amoda Tea & Wellness Inc.,2439,1388,"Activate Matcha, Organic - Amoda Tea & Wellness",KG,1-0000639,1E+11,,11/26/19,55,1.1,60.5,,,,,,,
2737,Artisan Bake Shoppe,,,,,,,,11/27/19,,88,59.52,0,0,0,0,,,
2737,Artisan Bake Shoppe,2446,NADA 112819,,,,,,11/28/19,,88,59.52,,,,,,,
2737,Artisan Bake Shoppe,2446,NADA 112819,Spelt Chocolate Chunk Cookie - Artisan Bake Shoppe,Unit,1-0000560,1E+11,,11/28/19,0.696,35,24.36,,,,,,,
2737,Artisan Bake Shoppe,2446,NADA 112819,"Banana Pecan Cookie, Vegan - Artisan Bake Shoppe",Unit,1-0000655,1E+11,,11/28/19,0.696,35,24.36,,,,,,,
2737,Artisan Bake Shoppe,2446,NADA 112819,Cheesebuns - Artisan Bake Shoppe,Unit,1-0000125,1E+11,,11/28/19,0.6,18,10.8,,,,,,,
2738,Nora's Non-Dairy Ltd.,,,,,,,,11/27/19,,14,383.05,0,0,0,0,,,
2738,Nora's Non-Dairy Ltd.,2475,1334,,,,,,12/04/19,,14,383.05,,,,,,,
2738,Nora's Non-Dairy Ltd.,2475,1334,Peanut Butter & Chocolate Vegan Ice Cream - Nora's,Case,1-0000357,1E+11,,12/04/19,97.8,3,293.4,,,,,,,
2738,Nora's Non-Dairy Ltd.,2475,1334,Mint Chip Vegan Ice Cream - Nora's,Unit,1-0000356,1E+11,,12/04/19,8.15,11,89.65,,,,,,,
2739,To Die For Fine Foods,,,,,,,,11/27/19,,8,124,0,6.2,0,6.2,,,
2739,To Die For Fine Foods,2457,15892,,,,,,11/29/19,,8,124,,,,,,,
2739,To Die For Fine Foods,2457,15892,"Banana Bread, Chocolate Macadamia Nut - To Die For",Loaf,1-0001037,1E+11,,11/29/19,16,4,64,,,,,,,
2739,To Die For Fine Foods,2457,15892,Lemon Coconut Loaf - To Die For,Loaf,1-0001038,1E+11,,11/29/19,15,4,60,,,,,,,
2740,Flourgirl Baking,,,,,,,,11/27/19,,36,77.4,2.5,0,0,2.5,,,
2740,Flourgirl Baking,2456,1603,,,,,,11/29/19,,36,77.4,,,,,,,
2740,Flourgirl Baking,2456,1603,Sinnabun - Flourgirl Baking,Unit,1E+11,1E+11,,11/29/19,2.15,36,77.4,,,,,,,
2741,Golden Ears Cheesecrafters Ltd.,,,,,,,,11/27/19,,12,363.3,0,0,0,0,,,
2741,Golden Ears Cheesecrafters Ltd.,2448,5313,,,,,,11/29/19,,13.136,395.8506,,,,,,,
2741,Golden Ears Cheesecrafters Ltd.,2448,5313,"Charmisan, Golden Ears Creamery",,1-0001316,1E+11,,11/29/19,33.46,5.136,171.8506,,,,,,,
2741,Golden Ears Cheesecrafters Ltd.,2448,5313,"Unsalted Cultured Butter, Golden Ears Creamery",,1-0001317,1E+11,,11/29/19,28,8,224,,,,,,,
2742,Roasters Hot Sauce,,,,,,,,11/27/19,,2,200,0,0,0,0,,,
2742,Roasters Hot Sauce,2482,1624,,,,,,12/05/19,,2,200,,,,,,,
2742,Roasters Hot Sauce,2482,1624,Roasted Garlic Jalapeno Hot Sauce - Roasters,Container,1-0000395,1E+11,,12/05/19,100,1,100,,,,,,,
2742,Roasters Hot Sauce,2482,1624,Roasted Habanero Original Hot Sauce- Roasters,Contianer,1-0001258,1E+11,,12/05/19,100,1,100,,,,,,,
2743,Tempea Natural Foods,,,,,,,,11/27/19,,5,76,0,0,0,0,,,
2743,Tempea Natural Foods,2449,ND 0051,,,,,,11/29/19,,5.6,85.4,,,,,,,
2743,Tempea Natural Foods,2449,ND 0051,"Tempeh, Soy - Tempea",KG,1-0000932,1E+11,,11/29/19,15,4.2,63,,,,,,,
2743,Tempea Natural Foods,2449,ND 0051,"Tempeh, Chickpea Lentil - Tempea",KG,1-0000933,1E+11,,11/29/19,16,1.4,22.4,,,,,,,
2744,BobAli Foods,,,,,,,,11/27/19,,4.5,66.5,0,0,0,0,,,
2744,BobAli Foods,2447,5537,,,,,,11/28/19,,4.5,66.5,,,,,,,
2744,BobAli Foods,2447,5537,"Cilantro, Mint & Lime Pesto - BobAli Foods",KG,1-0000487,1E+11,,11/28/19,21,0.5,10.5,,,,,,,
2744,BobAli Foods,2447,5537,"Hummus, Roasted Garlic & Truffle - BobAli Foods",KG,1-0000488,1E+11,,11/28/19,14,2,28,,,,,,,
2744,BobAli Foods,2447,5537,"Hummus, Yam & Chipotle - BobAli Foods",KG,1-0000568,1E+11,,11/28/19,14,2,28,,,,,,,
2745,Tayybeh,,,,,,,,11/27/19,,2,44,0,2.2,0,2.2,,,
2745,Tayybeh,2588,308,,,,,,12/27/19,,2,44,,,,,,,
2745,Tayybeh,2588,308,"Mhammara, Sweet Red Pepper Dip - Tayybeh",Unit,1-0001256,1-0001256,,12/27/19,24,1,24,,,,,,,
2745,Tayybeh,2588,308,"Mutabbal, Eggplant Dip - Tayybeh",Unit,1-0001255,1-0001255,,12/27/19,20,1,20,,,,,,,
2746,Klippers Organics,,,,,,,,11/27/19,,215,470,0,0,0,0,,,
2746,Klippers Organics,2468,14876,,,,,,12/03/19,,218,476,,,,,,,
2746,Klippers Organics,2468,14876,"Apple, Gala Organic - Klippers Organics",KG,1-0001121,1E+11,,12/03/19,2,35,70,,,,,,,
2746,Klippers Organics,2468,14876,"Apple, Macintosh Organic - Klippers Organics",KG,1-0001120,1E+11,,12/03/19,2,15,30,,,,,,,
2746,Klippers Organics,2468,14876,"Apples, Ambrosia - Klippers Organics",KG,1-0001085,1E+11,,12/03/19,2,40,80,,,,,,,
2746,Klippers Organics,2468,14876,"Apples, Pink Lady - Klippers Organics",KG,1E+11,1E+11,,12/03/19,3,40,120,,,,,,,
2746,Klippers Organics,2468,14876,"Squash, Kabocha - Klippers Organics",KG,1-0000907,1E+11,,12/03/19,2,10,20,,,,,,,
2746,Klippers Organics,2468,14876,"Squash, Red Kuri - Klippers Organics",KG,1-0001082,1E+11,,12/03/19,2,15,30,,,,,,,
2746,Klippers Organics,2468,14876,"Squash, Spaghetti - Klippers Organics",KG,1-0000909,1E+11,,12/03/19,2,17,34,,,,,,,
2746,Klippers Organics,2468,14876,"Squash, Butternut - Klippers Organics",KG,1-0001083,1E+11,,12/03/19,2,46,92,,,,,,,
2747,Caboo Paper Products Inc.,,,,,,,,11/27/19,,6,270,0,13.5,0,13.5,,,
2747,Caboo Paper Products Inc.,2573,2412,,,,,,12/21/19,,5,225,,,,,,,
2747,Caboo Paper Products Inc.,2573,2412,Bamboo Toilet Paper (Full Case)- Caboo,Case,1-0001097,1E+11,,12/21/19,45,5,225,,,,,,,
2748,A Bread Affair,,,,,,,,11/27/19,,18,68.44,4.8,0.24,0,5.04,,,
2748,A Bread Affair,2442,229157,,,,,,11/27/19,,18,68.44,,,,,,,
2748,A Bread Affair,2442,229157,"Sourdough, Whole Wheat, Organic - A Bread Affair",,1E+11,1E+11,1000,11/27/19,4.46,4,17.84,,,,,,,
2748,A Bread Affair,2442,229157,"Seed Bread, Organic - A Bread Affair",,1-0001353,1E+11,1200,11/27/19,3.6,4,14.4,,,,,,,
2748,A Bread Affair,2442,229157,"Sourdough, White, Organic - A Bread Affair",,1-0001354,1E+11,1300,11/27/19,3.6,5,18,,,,,,,
2748,A Bread Affair,2442,229157,"Cafe Supply, Sliced Seed Loaf - A Bread Affair",,1E+11,1E+11,1308,11/27/19,5.6,1,5.6,,,,,,,
2748,A Bread Affair,2442,229157,"Country White, Organic - A Bread Affair",,1-0001357,1E+11,2800,11/27/19,3.15,4,12.6,,,,,,,
2749,Dickie's Ginger,,,,,,,,11/27/19,,10,134,0,6.7,-63,-56.3,,,
2749,Dickie's Ginger,2444,11675,,,,,,11/27/19,,10,134,,,,,,,
2749,Dickie's Ginger,2444,11675,Ginger Beer (Bottled) - Dickie's,Case,1-0000166,1E+11,,11/27/19,5,5,25,,,,,,,
2749,Dickie's Ginger,2444,11675,"Seasonal Flavour, Ginger Beer - Dickie's",Case,1-0000853,1E+11,,11/27/19,6,4,24,,,,,,,
2749,Dickie's Ginger,2444,11675,Ginger Beer (Bulk) - Dickie's,Keg,1-0000844,1E+11,,11/27/19,85,1,85,,,,,,,
2750,Westpoint Naturals,,,,,,,,11/27/19,,12,821.5,0,15.75,0,15.75,,,
2750,Westpoint Naturals,2470,149223,,,,,,12/03/19,,12,829.7,,,,,,,
2750,Westpoint Naturals,2470,149223,"Gluten-Free Flour Mix, All Purpose Organic",Bag,1-0000543,1E+11,60874,12/03/19,66,1,66,,,,,,,
2750,Westpoint Naturals,2470,149223,"Oat Flour, Organic",,1-0001171,1E+11,23684,12/03/19,44,1,44,,,,,,,
2750,Westpoint Naturals,2470,149223,"Tapioca Starch, Organic",Bag,1-0000545,1E+11,60883,12/03/19,29.7,1,29.7,,,,,,,
2750,Westpoint Naturals,2470,149223,"Delish Fish, Organic Vegan",Case,1-0001168,1E+11,90795,12/03/19,105,3,315,,,,,,,
2750,Westpoint Naturals,2470,149223,"Peanuts, Roasted Organic",Bag,1E+11,1E+11,61076,12/03/19,150,1,150,,,,,,,
2750,Westpoint Naturals,2470,149223,"Orzo, Pasta",Case,1E+11,1E+11,30453,12/03/19,30,4,120,,,,,,,
2750,Westpoint Naturals,2470,149223,"Quinoa, Tri Colour Organic",Bag,1E+11,1E+11,60994,12/03/19,105,1,105,,,,,,,
2751,Legends Haul,,,,,,,,11/28/19,,8,404.59,0,0,0,0,,,
2751,Legends Haul,2469,9334,,,,,,12/03/19,,5,287.59,,,,,,,
2751,Legends Haul,2469,9334,"Creste di Gallo, Organic Spelt - Cowichan Pasta Company",Case,1-0000046,1E+11,10135,12/03/19,33.63,3,100.89,,,,,,,
2751,Legends Haul,2469,9334,TMRW Burgers - TMRW Foods,,1-0001339,1E+11,,12/03/19,93.35,2,186.7,,,,,,,
2752,Left Coast Naturals,,,,,,,,11/28/19,,23,1804.89,0,23.35,0,23.35,,,
2752,Left Coast Naturals,2479,10184282,,,,,,12/04/19,,23,1837.13,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Black Beans, Organic",Bag,1-0000200,1E+11,2002,12/04/19,42.5,1,42.5,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Lentils, Green Organic",Bag,1-0000206,1E+11,2019,12/04/19,56,1,56,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Basmati Rice, White Organic",Bag,1-0000225,1E+11,5007,12/04/19,80.75,1,80.75,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Rice, Short Grain Brown Organic",Bag,1-0000221,1E+11,5009,12/04/19,58.25,1,58.25,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Oats, Quick Organic",Bag,1-0000498,1E+11,7008,12/04/19,31.5,1,31.5,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Oats, Rolled Gluten Free Organic",Bag,1-0001217,1E+11,7031,12/04/19,67.25,1,67.25,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Oats, Rolled Regular Organic",Bag,1-0000220,1E+11,7009,12/04/19,31.5,1,31.5,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Farro, Organic",Bag,1-0001195,1E+11,7515,12/04/19,68.5,1,68.5,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Spelt Flour, Fine Organic",Bag,1-0000186,1E+11,7535,12/04/19,40.75,1,40.75,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Unbleached White Flour, Organic",Bag,1-0000190,1E+11,7510,12/04/19,31.24,1,31.24,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Whole Wheat Flour, Organic",Bag,1-0000191,1E+11,7536,12/04/19,29.5,1,29.5,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Mango, Dried Organic",Bag,1-0000251,1E+11,4006,12/04/19,52.65,2,105.3,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Medjool Dates, Organic",Box,1-0000509,1E+11,4027,12/04/19,107.69,1,107.69,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Chocolate Almonds, Organic",Bag,1-0000030,1E+11,8004,12/04/19,170.3,2,340.6,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Chocolate Chips, 55% Organic Dairy Free Fair Trade",Bag,1E+11,1E+11,8015,12/04/19,92.1,2,184.2,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Raisins, Yogurt Organic",Case,1-0001223,1E+11,8018,12/04/19,120.1,1,120.1,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Popcorn, Organic",Bag,1-0000216,1E+11,5020,12/04/19,47.25,1,47.25,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Cashews, Raw Pieces Organic",Bag,1-0000258,1E+11,6007,12/04/19,229.25,1,229.25,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Sesame Seeds, White Hulled Organic",Bag,1-0000270,1E+11,3002,12/04/19,82,1,82,,,,,,,
2752,Left Coast Naturals,2479,10184282,"Sunflower Seeds, Hulled Raw Organic",Bag,1-0000273,1E+11,3006,12/04/19,83,1,83,,,,,,,
2753,Horizon Distributors,,,,,,,,11/28/19,,9,533.42,0,0,0,0,,,
2753,Horizon Distributors,2453,7209459,,,,,,11/29/19,,9.263,527.98,,,,,,,
2753,Horizon Distributors,2453,7209459,"Sugar, Organic Cane",Bag,1-0000194,1E+11,44299,11/29/19,72.91,1,72.91,,,,,,,
2753,Horizon Distributors,2453,7209459,"Granola, Pumpkin Flax Plus - Nature's Path",Bag,1-0000232,1E+11,22744,11/29/19,107.46,1,107.46,,,,,,,
2753,Horizon Distributors,2453,7209459,"Mustard, Dijon Organic - La Maison D'Orphée",Container,1-0000391,1E+11,32361,11/29/19,25.94,1,25.94,,,,,,,
2753,Horizon Distributors,2453,7209459,"Tofu, Pressed Organic - Sunrise",Container,1-0000162,1E+11,40306,11/29/19,40.64,2,81.28,,,,,,,
2753,Horizon Distributors,2453,7209459,"Cheese, Cheddar, Medium Organic - L'Ancêtre",Block,1-0000138,1E+11,50057,11/29/19,51.7984,2.263,117.22,,,,,,,
2753,Horizon Distributors,2453,7209459,"Mozzarella Shreds, Daiya",KG,1-0001204,1E+11,50113,11/29/19,89.7,1,89.7,,,,,,,
2753,Horizon Distributors,2453,7209459,"Spaghetti, Kamut, Organic - Artesian Acres",Bag,1-0000710,1E+11,30271,11/29/19,33.47,1,33.47,,,,,,,
2754,East Van Roasters,,,,,,,,11/28/19,,45,633,0,9.25,0,9.25,,,
2754,East Van Roasters,2471,2503,,,,,,12/03/19,,45,633,,,,,,,
2754,East Van Roasters,2471,2503,"Costa Rica Coffee Beans, Organic Medium Roast - East Van Roasters",Pound,1-0000043,1E+11,,12/03/19,11.2,15,168,,,,,,,
2754,East Van Roasters,2471,2503,"Medium Dark Empress Espresso Coffee Beans, Organic - East Van Roasters",Pound,1-0000239,1E+11,,12/03/19,11.2,15,168,,,,,,,
2754,East Van Roasters,2471,2503,"Sultana, Organic Medium Dark - East Van Roasters",Pound,1E+11,1E+11,,12/03/19,11.2,10,112,,,,,,,
2754,East Van Roasters,2471,2503,"Cacao Nibs, Organic - East Van Roasters",KG,1-0000025,1E+11,,12/03/19,37,5,185,,,,,,,
2755,Zimt Chocolates,,,,,,,,11/28/19,,3,112.5,16,6.43,0,22.43,,,
2755,Zimt Chocolates,2472,INV-2496,,,,,,12/03/19,,3,112.5,,,,,,,
2755,Zimt Chocolates,2472,INV-2496,Just Say Chocolate Hot Chocolate Mix - Zimt,Bag,1-0000176,1E+11,,12/03/19,37.5,3,112.5,,,,,,,
2756,Hives for Humanity,,,,,,,,11/29/19,,3,705,0,0,0,0,,,
2757,A Bread Affair,,,,,,,,11/29/19,,38,97.78,4.8,0.24,0,5.04,,,
2757,A Bread Affair,2452,229338,,,,,,11/29/19,,38,97.78,,,,,,,
2757,A Bread Affair,2452,229338,"Sourdough, White, Organic - A Bread Affair",,1-0001354,1E+11,1300,11/29/19,3.6,5,18,,,,,,,
2757,A Bread Affair,2452,229338,"Country White, Organic - A Bread Affair",,1-0001357,1E+11,2800,11/29/19,3.15,5,15.75,,,,,,,
2757,A Bread Affair,2452,229338,"Ciabatta Bun, Organic - A Bread Affair",,1-0001358,1E+11,3800,11/29/19,0.68,9,6.12,,,,,,,
2757,A Bread Affair,2452,229338,"Focaccia, Organic - A Bread Affair",Pan,1-0001359,1E+11,3902,11/29/19,13.95,1,13.95,,,,,,,
2757,A Bread Affair,2452,229338,"Potato Bun, Organic - A Bread Affair",,1E+11,1E+11,3800,11/29/19,0.68,9,6.12,,,,,,,
2757,A Bread Affair,2452,229338,"Cafe Supply, Sliced Seed Loaf - A Bread Affair",,1E+11,1E+11,1308,11/29/19,5.6,1,5.6,,,,,,,
2757,A Bread Affair,2452,229338,"Sourdough, Whole Wheat, Organic - A Bread Affair",,1E+11,1E+11,1000,11/29/19,4.46,4,17.84,,,,,,,
2757,A Bread Affair,2452,229338,"Seed Bread, Organic - A Bread Affair",,1-0001353,1E+11,1200,11/29/19,3.6,4,14.4,,,,,,,
2758,Blue Heron Creamery,,,,,,,,11/29/19,,21.14,89.1975,0,0,0,0,,,
2758,Blue Heron Creamery,2454,8041,,,,,,11/29/19,,21.14,89.1975,,,,,,,
2758,Blue Heron Creamery,2454,8041,"Smoke 'N Spice, Blue Heron",KG,1E+11,1E+11,,11/29/19,4.5,9.59,43.155,,,,,,,
2758,Blue Heron Creamery,2454,8041,"Okanagon, Blue Heron",KG,1E+11,1E+11,,11/29/19,4.35,5.95,25.8825,,,,,,,
2758,Blue Heron Creamery,2454,8041,"Garlic and Herb Cumulus, Blue Heron",KG,1E+11,1E+11,,11/29/19,3.6,5.6,20.16,,,,,,,
2759,Organic Matters,,,,,,,,11/29/19,,19,1111,0,0,0,0,,,
2759,Organic Matters,2640,112927,,,,,,01/08/20,,19,1111,,,,,,,
2759,Organic Matters,2640,112927,"Hemp Protein Powder, Organic",Bag,1-0000705,1E+11,,01/08/20,25,2,50,,,,,,,
2759,Organic Matters,2640,112927,"Pea Protein Powder, Organic Raw Sprouted",Case,1-0001239,1E+11,,01/08/20,62.75,2,125.5,,,,,,,
2759,Organic Matters,2640,112927,Seven Sea-Veggies Seaweed Blend,Bag,1-0000706,1E+11,B785-5,01/08/20,106,1,106,,,,,,,
2759,Organic Matters,2640,112927,"Bay Leaf, Organic",Bag,1-0000308,1E+11,HB07-05,01/08/20,16,1,16,,,,,,,
2759,Organic Matters,2640,112927,"Onion Powder, Organic",Bag,1-0000883,1E+11,H007-5,01/08/20,38,2,76,,,,,,,
2759,Organic Matters,2640,112927,"Paprika Powder, Smoked Organic",Bag,1-0000312,1E+11,HP03-5,01/08/20,80.5,1,80.5,,,,,,,
2759,Organic Matters,2640,112927,"Sesame Oil, Expeller Pressed, Raw Organic",,1-0001133,1E+11,,01/08/20,113.5,1,113.5,,,,,,,
2759,Organic Matters,2640,112927,"Tamari, Gluten Free Organic - San-J",Container,1-0000404,1E+11,T210-25,01/08/20,91.5,2,183,,,,,,,
2759,Organic Matters,2640,112927,"Apple Cider Vinegar, Organic",Container,1-0000398,1E+11,65026,01/08/20,45.5,3,136.5,,,,,,,
2759,Organic Matters,2640,112927,"Rice Vinegar, Organic",Container,1-0000402,1E+11,V300-22,01/08/20,42.75,2,85.5,,,,,,,
2759,Organic Matters,2640,112927,"Balsamic Vinegar, Organic",Container,1-0000399,1E+11,V200-22,01/08/20,69.25,2,138.5,,,,,,,
2760,Foothills Creamery Ltd.,,,,,,,,11/30/19,,1,276.05,0,0,0,0,,,
2760,Foothills Creamery Ltd.,2465,191627,,,,,,12/02/19,,1,276.05,,,,,,,
2760,Foothills Creamery Ltd.,2465,191627,"Butter, Salted - Foothills Creamery",Container,1-0000137,1E+11,,12/02/19,276.05,1,276.05,,,,,,,
2761,Artisan Bake Shoppe,,,,,,,,12/01/19,,88,59.52,0,0,0,0,,,
2761,Artisan Bake Shoppe,2463,120219,,,,,,12/02/19,,88,59.52,,,,,,,
2761,Artisan Bake Shoppe,2463,120219,Spelt Chocolate Chunk Cookie - Artisan Bake Shoppe,Unit,1-0000560,1E+11,,12/02/19,0.696,35,24.36,,,,,,,
2761,Artisan Bake Shoppe,2463,120219,"Banana Pecan Cookie, Vegan - Artisan Bake Shoppe",Unit,1-0000655,1E+11,,12/02/19,0.696,35,24.36,,,,,,,
2761,Artisan Bake Shoppe,2463,120219,Cheesebuns - Artisan Bake Shoppe,Unit,1-0000125,1E+11,,12/02/19,0.6,18,10.8,,,,,,,
2762,Discovery Organics,,,,,,,,12/01/19,,5,346,0,0,0,0,,,
2762,Discovery Organics,2460,32131462,,,,,,12/01/19,,5,346,,,,,,,
2762,Discovery Organics,2460,32131462,"Mushrooms, Shiitake Organic",Case,1-0000631,1E+11,,12/01/19,42.4,1,42.4,,,,,,,
2762,Discovery Organics,2460,32131462,"Banana, Organic",Case,1-0000601,1E+11,,12/01/19,35.8,1,35.8,,,,,,,
2762,Discovery Organics,2460,32131462,"Blackberries, Frozen Organic",Case,1E+11,1E+11,,12/01/19,87.6,1,87.6,,,,,,,
2762,Discovery Organics,2460,32131462,"Blueberries, Frozen BC Organic",Case,1-0000353,1E+11,,12/01/19,132,1,132,,,,,,,
2762,Discovery Organics,2460,32131462,"Onion, Green Organic",Case,1-0000634,1E+11,,12/01/19,48.2,1,48.2,,,,,,,
2763,A Bread Affair,,,,,,,,12/01/19,,22,85.14,5.04,0,0,5.04,,,
2763,A Bread Affair,2461,229519,,,,,,12/01/19,,22,85.14,,,,,,,
2763,A Bread Affair,2461,229519,"Sourdough, Whole Wheat, Organic - A Bread Affair",,1E+11,1E+11,1000,12/01/19,4.46,5,22.3,,,,,,,
2763,A Bread Affair,2461,229519,"Seed Bread, Organic - A Bread Affair",,1-0001353,1E+11,1200,12/01/19,3.6,4,14.4,,,,,,,
2763,A Bread Affair,2461,229519,"Sourdough, White, Organic - A Bread Affair",,1-0001354,1E+11,1300,12/01/19,3.6,5,18,,,,,,,
2763,A Bread Affair,2461,229519,"Sprouted Wheat, Organic - A Bread Affair",,1E+11,1E+11,1000,12/01/19,4.46,4,17.84,,,,,,,
2763,A Bread Affair,2461,229519,"Country White, Organic - A Bread Affair",,1-0001357,1E+11,2800,12/01/19,3.15,4,12.6,,,,,,,
2764,Biota Fermentation,,,,,,,,12/02/19,,2,84,0,0,0,0,,,
2764,Biota Fermentation,2526,1962,,,,,,12/13/19,,2,97,,,,,,,
2764,Biota Fermentation,2526,1962,Grapefruit Mostarda - Biota Fermentation,Jar,1E+11,1E+11,,12/13/19,55,1,55,,,,,,,
2764,Biota Fermentation,2526,1962,Napa Kimchi - Biota Fermentation,Jar,1E+11,1E+11,,12/13/19,42,1,42,,,,,,,
2765,Yoggu!,,,,,,,,12/02/19,,16,140,0,7,0,7,,,
2765,Yoggu!,2496,1700,,,,,,12/07/19,,16,140,,,,,,,
2765,Yoggu!,2496,1700,Coconut Yogurt (Bulk) - Yoggu,Kg,1-0000154,1E+11,,12/07/19,8.75,8,70,,,,,,,
2765,Yoggu!,2496,1700,Strawberry Coconut Yogurt (Bulk) - Yoggu,Unit,1-0000813,1E+11,,12/07/19,8.75,4,35,,,,,,,
2765,Yoggu!,2496,1700,Vanilla Coconut Yogurt (Bulk) - Yoggu,Unit,1E+11,1E+11,,12/07/19,8.75,4,35,,,,,,,
2766,Solfeggio,,,,,,,,12/02/19,,88,250,0,12.5,0,12.5,,,
2766,Solfeggio,2490,169,,,,,,12/07/19,,91,256.15,,,,,,,
2766,Solfeggio,2490,169,"Nanaimo Bars, Solfeggio",,1-0001320,1E+11,,12/07/19,2.8,64,179.2,,,,,,,
2766,Solfeggio,2490,169,"Salted Caramel Slice, Solfeggio",Unit,1-0001321,1E+11,,12/07/19,2.85,27,76.95,,,,,,,
2767,Bows & Arrows,,,,,,,,12/02/19,,20,225.85,0,0,0,0,,,
2767,Bows & Arrows,2483,W6963,,,,,,12/05/19,,20,238,,,,,,,
2767,Bows & Arrows,2483,W6963,"Coffee, The Hathaway Espresso - Bows X Arrows",Pound,1-0001180,1E+11,,12/05/19,11.65,10,116.5,,,,,,,
2767,Bows & Arrows,2483,W6963,"Coffee, Funcrusher Medium Blend - Bows & Arrows",Pound,1-0001277,1E+11,,12/05/19,12.15,10,121.5,,,,,,,
2768,Left Coast Naturals,,,,,,,,12/02/19,,17,1732.7,0,7.56,0,7.56,,,
2768,Left Coast Naturals,2466,10184381,,,,,,12/03/19,,15,1583.27,,,,,,,
2768,Left Coast Naturals,2466,10184381,"Quinoa, White Organic",Bag,1-0000217,1E+11,5001,12/03/19,85.25,1,85.25,,,,,,,
2768,Left Coast Naturals,2466,10184381,"Forbidden Rice, Organic",Bag,1-0000500,1E+11,5052,12/03/19,47.08,1,47.08,,,,,,,
2768,Left Coast Naturals,2466,10184381,"Jasmine Rice, Organic",Bag,1-0000209,1E+11,5053,12/03/19,68.25,1,68.25,,,,,,,
2768,Left Coast Naturals,2466,10184381,"Oats, Rolled Regular Organic",Bag,1-0000220,1E+11,7009,12/03/19,31.5,1,31.5,,,,,,,
2768,Left Coast Naturals,2466,10184381,"Buckwheat Groats, Organic",Bag,1-0000201,1E+11,5025,12/03/19,44.25,1,44.25,,,,,,,
2768,Left Coast Naturals,2466,10184381,"Himalayan Pink Salt, Coarse",Bag,1-0001219,1E+11,5029,12/03/19,31.31,1,31.31,,,,,,,
2768,Left Coast Naturals,2466,10184381,"Unbleached White Flour, Organic",Bag,1-0000190,1E+11,7510,12/03/19,31.24,1,31.24,,,,,,,
2768,Left Coast Naturals,2466,10184381,"Cranberries, Dried Organic",Bag,1-0000693,1E+11,4002,12/03/19,63.8,1,63.8,,,,,,,
2768,Left Coast Naturals,2466,10184381,"Medjool Dates, Organic",Box,1-0000509,1E+11,4027,12/03/19,107.69,1,107.69,,,,,,,
2768,Left Coast Naturals,2466,10184381,"Prunes, Dried Pitted Organic",Bag,1-0000253,1E+11,4015,12/03/19,228.6,1,228.6,,,,,,,
2768,Left Coast Naturals,2466,10184381,"Chocolate Chips, 65% Organic Fair Trade",Bag,1-0000185,1E+11,8009,12/03/19,202.75,2,405.5,,,,,,,
2768,Left Coast Naturals,2466,10184381,"Muesli, Gourmet Organic",Bag,1-0000508,1E+11,7021,12/03/19,95.4,1,95.4,,,,,,,
